INFO 2025-12-15 16:48:45,338 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
INFO 2025-12-15 16:48:45,564 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 51885
INFO 2025-12-15 16:48:45,580 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
INFO 2025-12-15 16:48:45,581 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
INFO 2025-12-15 16:48:45,583 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
INFO 2025-12-15 16:48:45,813 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 51885
INFO 2025-12-15 16:48:45,829 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
INFO 2025-12-15 16:48:45,831 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
INFO 2025-12-15 16:48:45,832 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
INFO 2025-12-15 16:48:46,043 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 51885
INFO 2025-12-15 16:48:46,059 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
INFO 2025-12-15 16:48:46,062 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
INFO 2025-12-15 16:48:46,062 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
INFO 2025-12-15 16:48:46,339 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 51885
INFO 2025-12-15 16:48:46,353 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
INFO 2025-12-15 16:48:46,359 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
INFO 2025-12-15 16:48:46,360 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
WARNING 2025-12-15 16:48:46,653 log Not Found: /favicon.ico
WARNING 2025-12-15 16:48:46,653 basehttp "GET /favicon.ico HTTP/1.1" 404 3710
INFO 2025-12-15 16:48:58,986 basehttp "GET /finance/dashboard/ HTTP/1.1" 200 13214
INFO 2025-12-15 16:49:10,102 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 51885
INFO 2025-12-15 16:49:19,333 basehttp "GET /finance/dashboard/ HTTP/1.1" 200 10045
INFO 2025-12-15 16:49:20,877 basehttp "GET /finance/submissions/?type=inward&status=pending HTTP/1.1" 200 33467
INFO 2025-12-15 16:50:28,025 basehttp "GET /finance/submissions/?type=inward&status=pending HTTP/1.1" 200 66486
INFO 2025-12-15 16:50:28,043 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
INFO 2025-12-15 16:50:28,045 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
INFO 2025-12-15 16:50:28,047 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
WARNING 2025-12-15 16:50:28,343 log Not Found: /favicon.ico
WARNING 2025-12-15 16:50:28,344 basehttp "GET /favicon.ico HTTP/1.1" 404 3710
INFO 2025-12-15 16:50:33,929 basehttp "POST /finance/approve/eda30868-e393-4e20-ac07-d7597b1c2a39/ HTTP/1.1" 302 0
INFO 2025-12-15 16:50:33,957 basehttp "GET /finance/submissions/ HTTP/1.1" 200 69270
INFO 2025-12-15 16:50:36,047 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 51621
INFO 2025-12-15 16:53:31,752 basehttp "GET /finance/extraction/compare/29/ HTTP/1.1" 200 8775
INFO 2025-12-15 16:53:31,833 basehttp "GET /media/submissions/2025/12/15/doc01654220250903105357.pdf HTTP/1.1" 304 0
INFO 2025-12-15 16:56:55,423 autoreload D:\Desktop\vENDORPORTAL\finance\services\ollama_service.py changed, reloading.
INFO 2025-12-15 16:56:56,350 autoreload Watching for file changes with StatReloader
INFO 2025-12-15 16:59:18,921 basehttp "GET /finance/extraction/compare/29/ HTTP/1.1" 200 8775
INFO 2025-12-15 16:59:30,623 basehttp "GET /finance/submissions/ HTTP/1.1" 200 68990
INFO 2025-12-15 16:59:34,522 basehttp "POST /finance/approve/53643fdc-1d0f-48ab-8e22-6e17309806af/ HTTP/1.1" 302 0
INFO 2025-12-15 16:59:34,547 basehttp "GET /finance/submissions/ HTTP/1.1" 200 68634
INFO 2025-12-15 16:59:41,032 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 51621
